date,value,series_id,country,source,frequency,release_date,ingested_at
2012-10-01,14.8,m2,china,china_akshare,monthly,2012-10-13,2026-03-22 03:26:50.411482+00:00
2012-11-01,14.1,m2,china,china_akshare,monthly,2012-11-12,2026-03-22 03:26:50.411482+00:00
2012-12-01,13.9,m2,china,china_akshare,monthly,2012-12-11,2026-03-22 03:26:50.411482+00:00
2013-01-01,13.8,m2,china,china_akshare,monthly,2013-01-10,2026-03-22 03:26:50.411482+00:00
2013-02-01,15.9,m2,china,china_akshare,monthly,2013-02-08,2026-03-22 03:26:50.411482+00:00
2013-03-01,15.2,m2,china,china_akshare,monthly,2013-03-10,2026-03-22 03:26:50.411482+00:00
2013-04-01,15.7,m2,china,china_akshare,monthly,2013-04-11,2026-03-22 03:26:50.411482+00:00
2013-05-01,16.1,m2,china,china_akshare,monthly,2013-05-10,2026-03-22 03:26:50.411482+00:00
2013-06-01,15.8,m2,china,china_akshare,monthly,2013-06-09,2026-03-22 03:26:50.411482+00:00
2013-07-01,14.0,m2,china,china_akshare,monthly,2013-07-12,2026-03-22 03:26:50.411482+00:00
2013-08-01,14.5,m2,china,china_akshare,monthly,2013-08-09,2026-03-22 03:26:50.411482+00:00
2013-09-01,14.7,m2,china,china_akshare,monthly,2013-09-10,2026-03-22 03:26:50.411482+00:00
2013-10-01,14.2,m2,china,china_akshare,monthly,2013-10-14,2026-03-22 03:26:50.411482+00:00
2013-11-01,14.3,m2,china,china_akshare,monthly,2013-11-11,2026-03-22 03:26:50.411482+00:00
2013-12-01,14.2,m2,china,china_akshare,monthly,2013-12-11,2026-03-22 03:26:50.411482+00:00
2014-01-01,13.6,m2,china,china_akshare,monthly,2014-01-15,2026-03-22 03:26:50.411482+00:00
2014-02-01,13.2,m2,china,china_akshare,monthly,2014-02-15,2026-03-22 03:26:50.411482+00:00
2014-03-01,13.3,m2,china,china_akshare,monthly,2014-03-10,2026-03-22 03:26:50.411482+00:00
2014-04-01,12.1,m2,china,china_akshare,monthly,2014-04-15,2026-03-22 03:26:50.411482+00:00
2014-05-01,13.2,m2,china,china_akshare,monthly,2014-05-12,2026-03-22 03:26:50.411482+00:00
2014-06-01,13.4,m2,china,china_akshare,monthly,2014-06-12,2026-03-22 03:26:50.411482+00:00
2014-07-01,14.7,m2,china,china_akshare,monthly,2014-07-15,2026-03-22 03:26:50.411482+00:00
2014-08-01,13.5,m2,china,china_akshare,monthly,2014-08-13,2026-03-22 03:26:50.411482+00:00
2014-09-01,12.8,m2,china,china_akshare,monthly,2014-09-12,2026-03-22 03:26:50.411482+00:00
2014-10-01,12.9,m2,china,china_akshare,monthly,2014-10-16,2026-03-22 03:26:50.411482+00:00
