date,value,series_id,country,source,frequency,release_date,ingested_at
1989-11-01,2568371,m3,eurozone,ecb,monthly,1989-11-01,2026-04-30 04:12:19.014583+00:00
1989-12-01,2593728,m3,eurozone,ecb,monthly,1989-12-01,2026-04-30 04:12:19.014583+00:00
1990-01-01,2621156,m3,eurozone,ecb,monthly,1990-01-01,2026-04-30 04:12:19.014583+00:00
1990-02-01,2636316,m3,eurozone,ecb,monthly,1990-02-01,2026-04-30 04:12:19.014583+00:00
1990-03-01,2644762,m3,eurozone,ecb,monthly,1990-03-01,2026-04-30 04:12:19.014583+00:00
1990-04-01,2655640,m3,eurozone,ecb,monthly,1990-04-01,2026-04-30 04:12:19.014583+00:00
1990-05-01,2670162,m3,eurozone,ecb,monthly,1990-05-01,2026-04-30 04:12:19.014583+00:00
1990-06-01,2786501,m3,eurozone,ecb,monthly,1990-06-01,2026-04-30 04:12:19.014583+00:00
1990-07-01,2804287,m3,eurozone,ecb,monthly,1990-07-01,2026-04-30 04:12:19.014583+00:00
1990-08-01,2823790,m3,eurozone,ecb,monthly,1990-08-01,2026-04-30 04:12:19.014583+00:00
1990-09-01,2846434,m3,eurozone,ecb,monthly,1990-09-01,2026-04-30 04:12:19.014583+00:00
1990-10-01,2864450,m3,eurozone,ecb,monthly,1990-10-01,2026-04-30 04:12:19.014583+00:00
1990-11-01,2884653,m3,eurozone,ecb,monthly,1990-11-01,2026-04-30 04:12:19.014583+00:00
1990-12-01,2907362,m3,eurozone,ecb,monthly,1990-12-01,2026-04-30 04:12:19.014583+00:00
1991-01-01,2923138,m3,eurozone,ecb,monthly,1991-01-01,2026-04-30 04:12:19.014583+00:00
1991-02-01,2947536,m3,eurozone,ecb,monthly,1991-02-01,2026-04-30 04:12:19.014583+00:00
1991-03-01,2954443,m3,eurozone,ecb,monthly,1991-03-01,2026-04-30 04:12:19.014583+00:00
1991-04-01,2969291,m3,eurozone,ecb,monthly,1991-04-01,2026-04-30 04:12:19.014583+00:00
1991-05-01,2986959,m3,eurozone,ecb,monthly,1991-05-01,2026-04-30 04:12:19.014583+00:00
1991-06-01,3003602,m3,eurozone,ecb,monthly,1991-06-01,2026-04-30 04:12:19.014583+00:00
1991-07-01,3025478,m3,eurozone,ecb,monthly,1991-07-01,2026-04-30 04:12:19.014583+00:00
1991-08-01,3050014,m3,eurozone,ecb,monthly,1991-08-01,2026-04-30 04:12:19.014583+00:00
1991-09-01,3064203,m3,eurozone,ecb,monthly,1991-09-01,2026-04-30 04:12:19.014583+00:00
1991-10-01,3083316,m3,eurozone,ecb,monthly,1991-10-01,2026-04-30 04:12:19.014583+00:00
1991-11-01,3109460,m3,eurozone,ecb,monthly,1991-11-01,2026-04-30 04:12:19.014583+00:00
1991-12-01,3132988,m3,eurozone,ecb,monthly,1991-12-01,2026-04-30 04:12:19.014583+00:00
1992-01-01,3137429,m3,eurozone,ecb,monthly,1992-01-01,2026-04-30 04:12:19.014583+00:00
1992-02-01,3152683,m3,eurozone,ecb,monthly,1992-02-01,2026-04-30 04:12:19.014583+00:00
1992-03-01,3174957,m3,eurozone,ecb,monthly,1992-03-01,2026-04-30 04:12:19.014583+00:00
1992-04-01,3206393,m3,eurozone,ecb,monthly,1992-04-01,2026-04-30 04:12:19.014583+00:00
1992-05-01,3232729,m3,eurozone,ecb,monthly,1992-05-01,2026-04-30 04:12:19.014583+00:00
1992-06-01,3249564,m3,eurozone,ecb,monthly,1992-06-01,2026-04-30 04:12:19.014583+00:00
1992-07-01,3271402,m3,eurozone,ecb,monthly,1992-07-01,2026-04-30 04:12:19.014583+00:00
1992-08-01,3285469,m3,eurozone,ecb,monthly,1992-08-01,2026-04-30 04:12:19.014583+00:00
1992-09-01,3332285,m3,eurozone,ecb,monthly,1992-09-01,2026-04-30 04:12:19.014583+00:00
1992-10-01,3336785,m3,eurozone,ecb,monthly,1992-10-01,2026-04-30 04:12:19.014583+00:00
1992-11-01,3361978,m3,eurozone,ecb,monthly,1992-11-01,2026-04-30 04:12:19.014583+00:00
1992-12-01,3365086,m3,eurozone,ecb,monthly,1992-12-01,2026-04-30 04:12:19.014583+00:00
1993-01-01,3378259,m3,eurozone,ecb,monthly,1993-01-01,2026-04-30 04:12:19.014583+00:00
1993-02-01,3396757,m3,eurozone,ecb,monthly,1993-02-01,2026-04-30 04:12:19.014583+00:00
1993-03-01,3441196,m3,eurozone,ecb,monthly,1993-03-01,2026-04-30 04:12:19.014583+00:00
1993-04-01,3450523,m3,eurozone,ecb,monthly,1993-04-01,2026-04-30 04:12:19.014583+00:00
1993-05-01,3469532,m3,eurozone,ecb,monthly,1993-05-01,2026-04-30 04:12:19.014583+00:00
1993-06-01,3479485,m3,eurozone,ecb,monthly,1993-06-01,2026-04-30 04:12:19.014583+00:00
1993-07-01,3487064,m3,eurozone,ecb,monthly,1993-07-01,2026-04-30 04:12:19.014583+00:00
1993-08-01,3503529,m3,eurozone,ecb,monthly,1993-08-01,2026-04-30 04:12:19.014583+00:00
1993-09-01,3515151,m3,eurozone,ecb,monthly,1993-09-01,2026-04-30 04:12:19.014583+00:00
1993-10-01,3540903,m3,eurozone,ecb,monthly,1993-10-01,2026-04-30 04:12:19.014583+00:00
1993-11-01,3562936,m3,eurozone,ecb,monthly,1993-11-01,2026-04-30 04:12:19.014583+00:00
1993-12-01,3588556,m3,eurozone,ecb,monthly,1993-12-01,2026-04-30 04:12:19.014583+00:00
1994-01-01,3598429,m3,eurozone,ecb,monthly,1994-01-01,2026-04-30 04:12:19.014583+00:00
1994-02-01,3606066,m3,eurozone,ecb,monthly,1994-02-01,2026-04-30 04:12:19.014583+00:00
1994-03-01,3622879,m3,eurozone,ecb,monthly,1994-03-01,2026-04-30 04:12:19.014583+00:00
1994-04-01,3633025,m3,eurozone,ecb,monthly,1994-04-01,2026-04-30 04:12:19.014583+00:00
1994-05-01,3632446,m3,eurozone,ecb,monthly,1994-05-01,2026-04-30 04:12:19.014583+00:00
1994-06-01,3642375,m3,eurozone,ecb,monthly,1994-06-01,2026-04-30 04:12:19.014583+00:00
1994-07-01,3656552,m3,eurozone,ecb,monthly,1994-07-01,2026-04-30 04:12:19.014583+00:00
1994-08-01,3656590,m3,eurozone,ecb,monthly,1994-08-01,2026-04-30 04:12:19.014583+00:00
1994-09-01,3656168,m3,eurozone,ecb,monthly,1994-09-01,2026-04-30 04:12:19.014583+00:00
1994-10-01,3670601,m3,eurozone,ecb,monthly,1994-10-01,2026-04-30 04:12:19.014583+00:00
1994-11-01,3678013,m3,eurozone,ecb,monthly,1994-11-01,2026-04-30 04:12:19.014583+00:00
1994-12-01,3672401,m3,eurozone,ecb,monthly,1994-12-01,2026-04-30 04:12:19.014583+00:00
1995-01-01,3679631,m3,eurozone,ecb,monthly,1995-01-01,2026-04-30 04:12:19.014583+00:00
1995-02-01,3700799,m3,eurozone,ecb,monthly,1995-02-01,2026-04-30 04:12:19.014583+00:00
1995-03-01,3698901,m3,eurozone,ecb,monthly,1995-03-01,2026-04-30 04:12:19.014583+00:00
1995-04-01,3709760,m3,eurozone,ecb,monthly,1995-04-01,2026-04-30 04:12:19.014583+00:00
1995-05-01,3730389,m3,eurozone,ecb,monthly,1995-05-01,2026-04-30 04:12:19.014583+00:00
1995-06-01,3752177,m3,eurozone,ecb,monthly,1995-06-01,2026-04-30 04:12:19.014583+00:00
1995-07-01,3758401,m3,eurozone,ecb,monthly,1995-07-01,2026-04-30 04:12:19.014583+00:00
1995-08-01,3781841,m3,eurozone,ecb,monthly,1995-08-01,2026-04-30 04:12:19.014583+00:00
1995-09-01,3804491,m3,eurozone,ecb,monthly,1995-09-01,2026-04-30 04:12:19.014583+00:00
1995-10-01,3820462,m3,eurozone,ecb,monthly,1995-10-01,2026-04-30 04:12:19.014583+00:00
1995-11-01,3840964,m3,eurozone,ecb,monthly,1995-11-01,2026-04-30 04:12:19.014583+00:00
1995-12-01,3877110,m3,eurozone,ecb,monthly,1995-12-01,2026-04-30 04:12:19.014583+00:00
1996-01-01,3891983,m3,eurozone,ecb,monthly,1996-01-01,2026-04-30 04:12:19.014583+00:00
1996-02-01,3906146,m3,eurozone,ecb,monthly,1996-02-01,2026-04-30 04:12:19.014583+00:00
1996-03-01,3919392,m3,eurozone,ecb,monthly,1996-03-01,2026-04-30 04:12:19.014583+00:00
1996-04-01,3933563,m3,eurozone,ecb,monthly,1996-04-01,2026-04-30 04:12:19.014583+00:00
