date,value,series_id,country,source,frequency,release_date,ingested_at
1910-03-01,14.04,shiller_pe_proxy,us,multpl,monthly,1910-03-01,2026-03-23 03:32:54.406941+00:00
1910-04-01,13.56,shiller_pe_proxy,us,multpl,monthly,1910-04-01,2026-03-23 03:32:54.406941+00:00
1910-05-01,13.57,shiller_pe_proxy,us,multpl,monthly,1910-05-01,2026-03-23 03:32:54.406941+00:00
1910-06-01,13.01,shiller_pe_proxy,us,multpl,monthly,1910-06-01,2026-03-23 03:32:54.406941+00:00
1910-07-01,12.34,shiller_pe_proxy,us,multpl,monthly,1910-07-01,2026-03-23 03:32:54.406941+00:00
1910-08-01,12.75,shiller_pe_proxy,us,multpl,monthly,1910-08-01,2026-03-23 03:32:54.406941+00:00
1910-09-01,12.94,shiller_pe_proxy,us,multpl,monthly,1910-09-01,2026-03-23 03:32:54.406941+00:00
1910-10-01,13.92,shiller_pe_proxy,us,multpl,monthly,1910-10-01,2026-03-23 03:32:54.406941+00:00
1910-11-01,14.16,shiller_pe_proxy,us,multpl,monthly,1910-11-01,2026-03-23 03:32:54.406941+00:00
1910-12-01,13.74,shiller_pe_proxy,us,multpl,monthly,1910-12-01,2026-03-23 03:32:54.406941+00:00
1911-01-01,14.05,shiller_pe_proxy,us,multpl,monthly,1911-01-01,2026-03-23 03:32:54.406941+00:00
1911-02-01,14.73,shiller_pe_proxy,us,multpl,monthly,1911-02-01,2026-03-23 03:32:54.406941+00:00
1911-03-01,14.37,shiller_pe_proxy,us,multpl,monthly,1911-03-01,2026-03-23 03:32:54.406941+00:00
1911-04-01,14.76,shiller_pe_proxy,us,multpl,monthly,1911-04-01,2026-03-23 03:32:54.406941+00:00
1911-05-01,15.05,shiller_pe_proxy,us,multpl,monthly,1911-05-01,2026-03-23 03:32:54.406941+00:00
1911-06-01,15.33,shiller_pe_proxy,us,multpl,monthly,1911-06-01,2026-03-23 03:32:54.406941+00:00
1911-07-01,15.08,shiller_pe_proxy,us,multpl,monthly,1911-07-01,2026-03-23 03:32:54.406941+00:00
1911-08-01,13.91,shiller_pe_proxy,us,multpl,monthly,1911-08-01,2026-03-23 03:32:54.406941+00:00
1911-09-01,13.0,shiller_pe_proxy,us,multpl,monthly,1911-09-01,2026-03-23 03:32:54.406941+00:00
1911-10-01,13.07,shiller_pe_proxy,us,multpl,monthly,1911-10-01,2026-03-23 03:32:54.406941+00:00
1911-11-01,13.73,shiller_pe_proxy,us,multpl,monthly,1911-11-01,2026-03-23 03:32:54.406941+00:00
1911-12-01,13.93,shiller_pe_proxy,us,multpl,monthly,1911-12-01,2026-03-23 03:32:54.406941+00:00
1912-01-01,13.8,shiller_pe_proxy,us,multpl,monthly,1912-01-01,2026-03-23 03:32:54.406941+00:00
1912-02-01,13.53,shiller_pe_proxy,us,multpl,monthly,1912-02-01,2026-03-23 03:32:54.406941+00:00
1912-03-01,13.64,shiller_pe_proxy,us,multpl,monthly,1912-03-01,2026-03-23 03:32:54.406941+00:00
1912-04-01,13.66,shiller_pe_proxy,us,multpl,monthly,1912-04-01,2026-03-23 03:32:54.406941+00:00
1912-05-01,13.65,shiller_pe_proxy,us,multpl,monthly,1912-05-01,2026-03-23 03:32:54.406941+00:00
1912-06-01,13.78,shiller_pe_proxy,us,multpl,monthly,1912-06-01,2026-03-23 03:32:54.406941+00:00
1912-07-01,13.8,shiller_pe_proxy,us,multpl,monthly,1912-07-01,2026-03-23 03:32:54.406941+00:00
1912-08-01,13.99,shiller_pe_proxy,us,multpl,monthly,1912-08-01,2026-03-23 03:32:54.406941+00:00
1912-09-01,13.93,shiller_pe_proxy,us,multpl,monthly,1912-09-01,2026-03-23 03:32:54.406941+00:00
1912-10-01,13.9,shiller_pe_proxy,us,multpl,monthly,1912-10-01,2026-03-23 03:32:54.406941+00:00
1912-11-01,13.75,shiller_pe_proxy,us,multpl,monthly,1912-11-01,2026-03-23 03:32:54.406941+00:00
1912-12-01,13.4,shiller_pe_proxy,us,multpl,monthly,1912-12-01,2026-03-23 03:32:54.406941+00:00
1913-01-01,13.15,shiller_pe_proxy,us,multpl,monthly,1913-01-01,2026-03-23 03:32:54.406941+00:00
1913-02-01,12.68,shiller_pe_proxy,us,multpl,monthly,1913-02-01,2026-03-23 03:32:54.406941+00:00
1913-03-01,12.44,shiller_pe_proxy,us,multpl,monthly,1913-03-01,2026-03-23 03:32:54.406941+00:00
1913-04-01,12.43,shiller_pe_proxy,us,multpl,monthly,1913-04-01,2026-03-23 03:32:54.406941+00:00
1913-05-01,12.22,shiller_pe_proxy,us,multpl,monthly,1913-05-01,2026-03-23 03:32:54.406941+00:00
1913-06-01,11.49,shiller_pe_proxy,us,multpl,monthly,1913-06-01,2026-03-23 03:32:54.406941+00:00
1913-07-01,11.53,shiller_pe_proxy,us,multpl,monthly,1913-07-01,2026-03-23 03:32:54.406941+00:00
1913-08-01,11.85,shiller_pe_proxy,us,multpl,monthly,1913-08-01,2026-03-23 03:32:54.406941+00:00
1913-09-01,11.84,shiller_pe_proxy,us,multpl,monthly,1913-09-01,2026-03-23 03:32:54.406941+00:00
1913-10-01,11.47,shiller_pe_proxy,us,multpl,monthly,1913-10-01,2026-03-23 03:32:54.406941+00:00
1913-11-01,11.07,shiller_pe_proxy,us,multpl,monthly,1913-11-01,2026-03-23 03:32:54.406941+00:00
1913-12-01,11.17,shiller_pe_proxy,us,multpl,monthly,1913-12-01,2026-03-23 03:32:54.406941+00:00
1914-01-01,11.64,shiller_pe_proxy,us,multpl,monthly,1914-01-01,2026-03-23 03:32:54.406941+00:00
1914-02-01,11.91,shiller_pe_proxy,us,multpl,monthly,1914-02-01,2026-03-23 03:32:54.406941+00:00
1914-03-01,11.69,shiller_pe_proxy,us,multpl,monthly,1914-03-01,2026-03-23 03:32:54.406941+00:00
1914-04-01,11.52,shiller_pe_proxy,us,multpl,monthly,1914-04-01,2026-03-23 03:32:54.406941+00:00
1914-05-01,11.48,shiller_pe_proxy,us,multpl,monthly,1914-05-01,2026-03-23 03:32:54.406941+00:00
1914-06-01,11.43,shiller_pe_proxy,us,multpl,monthly,1914-06-01,2026-03-23 03:32:54.406941+00:00
1914-07-01,10.69,shiller_pe_proxy,us,multpl,monthly,1914-07-01,2026-03-23 03:32:54.406941+00:00
1914-08-01,10.49,shiller_pe_proxy,us,multpl,monthly,1914-08-01,2026-03-23 03:32:54.406941+00:00
1914-09-01,10.5,shiller_pe_proxy,us,multpl,monthly,1914-09-01,2026-03-23 03:32:54.406941+00:00
1914-10-01,10.61,shiller_pe_proxy,us,multpl,monthly,1914-10-01,2026-03-23 03:32:54.406941+00:00
1914-11-01,10.52,shiller_pe_proxy,us,multpl,monthly,1914-11-01,2026-03-23 03:32:54.406941+00:00
1914-12-01,10.17,shiller_pe_proxy,us,multpl,monthly,1914-12-01,2026-03-23 03:32:54.406941+00:00
1915-01-01,10.36,shiller_pe_proxy,us,multpl,monthly,1915-01-01,2026-03-23 03:32:54.406941+00:00
1915-02-01,10.33,shiller_pe_proxy,us,multpl,monthly,1915-02-01,2026-03-23 03:32:54.406941+00:00
1915-03-01,10.71,shiller_pe_proxy,us,multpl,monthly,1915-03-01,2026-03-23 03:32:54.406941+00:00
1915-04-01,11.4,shiller_pe_proxy,us,multpl,monthly,1915-04-01,2026-03-23 03:32:54.406941+00:00
1915-05-01,11.03,shiller_pe_proxy,us,multpl,monthly,1915-05-01,2026-03-23 03:32:54.406941+00:00
1915-06-01,11.15,shiller_pe_proxy,us,multpl,monthly,1915-06-01,2026-03-23 03:32:54.406941+00:00
1915-07-01,11.11,shiller_pe_proxy,us,multpl,monthly,1915-07-01,2026-03-23 03:32:54.406941+00:00
1915-08-01,11.58,shiller_pe_proxy,us,multpl,monthly,1915-08-01,2026-03-23 03:32:54.406941+00:00
1915-09-01,12.01,shiller_pe_proxy,us,multpl,monthly,1915-09-01,2026-03-23 03:32:54.406941+00:00
1915-10-01,12.55,shiller_pe_proxy,us,multpl,monthly,1915-10-01,2026-03-23 03:32:54.406941+00:00
1915-11-01,12.86,shiller_pe_proxy,us,multpl,monthly,1915-11-01,2026-03-23 03:32:54.406941+00:00
1915-12-01,12.88,shiller_pe_proxy,us,multpl,monthly,1915-12-01,2026-03-23 03:32:54.406941+00:00
1916-01-01,12.54,shiller_pe_proxy,us,multpl,monthly,1916-01-01,2026-03-23 03:32:54.406941+00:00
1916-02-01,12.35,shiller_pe_proxy,us,multpl,monthly,1916-02-01,2026-03-23 03:32:54.406941+00:00
1916-03-01,12.18,shiller_pe_proxy,us,multpl,monthly,1916-03-01,2026-03-23 03:32:54.406941+00:00
1916-04-01,11.91,shiller_pe_proxy,us,multpl,monthly,1916-04-01,2026-03-23 03:32:54.406941+00:00
1916-05-01,12.03,shiller_pe_proxy,us,multpl,monthly,1916-05-01,2026-03-23 03:32:54.406941+00:00
1916-06-01,12.0,shiller_pe_proxy,us,multpl,monthly,1916-06-01,2026-03-23 03:32:54.406941+00:00
1916-07-01,11.79,shiller_pe_proxy,us,multpl,monthly,1916-07-01,2026-03-23 03:32:54.406941+00:00
1916-08-01,11.73,shiller_pe_proxy,us,multpl,monthly,1916-08-01,2026-03-23 03:32:54.406941+00:00
1916-09-01,11.94,shiller_pe_proxy,us,multpl,monthly,1916-09-01,2026-03-23 03:32:54.406941+00:00
1916-10-01,12.05,shiller_pe_proxy,us,multpl,monthly,1916-10-01,2026-03-23 03:32:54.406941+00:00
1916-11-01,12.05,shiller_pe_proxy,us,multpl,monthly,1916-11-01,2026-03-23 03:32:54.406941+00:00
1916-12-01,11.41,shiller_pe_proxy,us,multpl,monthly,1916-12-01,2026-03-23 03:32:54.406941+00:00
1917-01-01,10.99,shiller_pe_proxy,us,multpl,monthly,1917-01-01,2026-03-23 03:32:54.406941+00:00
1917-02-01,10.06,shiller_pe_proxy,us,multpl,monthly,1917-02-01,2026-03-23 03:32:54.406941+00:00
1917-03-01,10.33,shiller_pe_proxy,us,multpl,monthly,1917-03-01,2026-03-23 03:32:54.406941+00:00
1917-04-01,9.64,shiller_pe_proxy,us,multpl,monthly,1917-04-01,2026-03-23 03:32:54.406941+00:00
1917-05-01,9.14,shiller_pe_proxy,us,multpl,monthly,1917-05-01,2026-03-23 03:32:54.406941+00:00
1917-06-01,9.15,shiller_pe_proxy,us,multpl,monthly,1917-06-01,2026-03-23 03:32:54.406941+00:00
1917-07-01,9.0,shiller_pe_proxy,us,multpl,monthly,1917-07-01,2026-03-23 03:32:54.406941+00:00
1917-08-01,8.57,shiller_pe_proxy,us,multpl,monthly,1917-08-01,2026-03-23 03:32:54.406941+00:00
1917-09-01,7.95,shiller_pe_proxy,us,multpl,monthly,1917-09-01,2026-03-23 03:32:54.406941+00:00
1917-10-01,7.39,shiller_pe_proxy,us,multpl,monthly,1917-10-01,2026-03-23 03:32:54.406941+00:00
1917-11-01,6.75,shiller_pe_proxy,us,multpl,monthly,1917-11-01,2026-03-23 03:32:54.406941+00:00
1917-12-01,6.41,shiller_pe_proxy,us,multpl,monthly,1917-12-01,2026-03-23 03:32:54.406941+00:00
1918-01-01,6.64,shiller_pe_proxy,us,multpl,monthly,1918-01-01,2026-03-23 03:32:54.406941+00:00
1918-02-01,6.78,shiller_pe_proxy,us,multpl,monthly,1918-02-01,2026-03-23 03:32:54.406941+00:00
1918-03-01,6.69,shiller_pe_proxy,us,multpl,monthly,1918-03-01,2026-03-23 03:32:54.406941+00:00
1918-04-01,6.52,shiller_pe_proxy,us,multpl,monthly,1918-04-01,2026-03-23 03:32:54.406941+00:00
1918-05-01,6.58,shiller_pe_proxy,us,multpl,monthly,1918-05-01,2026-03-23 03:32:54.406941+00:00
1918-06-01,6.5,shiller_pe_proxy,us,multpl,monthly,1918-06-01,2026-03-23 03:32:54.406941+00:00
1918-07-01,6.37,shiller_pe_proxy,us,multpl,monthly,1918-07-01,2026-03-23 03:32:54.406941+00:00
1918-08-01,6.3,shiller_pe_proxy,us,multpl,monthly,1918-08-01,2026-03-23 03:32:54.406941+00:00
1918-09-01,6.15,shiller_pe_proxy,us,multpl,monthly,1918-09-01,2026-03-23 03:32:54.406941+00:00
1918-10-01,6.29,shiller_pe_proxy,us,multpl,monthly,1918-10-01,2026-03-23 03:32:54.406941+00:00
1918-11-01,6.33,shiller_pe_proxy,us,multpl,monthly,1918-11-01,2026-03-23 03:32:54.406941+00:00
1918-12-01,6.13,shiller_pe_proxy,us,multpl,monthly,1918-12-01,2026-03-23 03:32:54.406941+00:00
1919-01-01,6.1,shiller_pe_proxy,us,multpl,monthly,1919-01-01,2026-03-23 03:32:54.406941+00:00
1919-02-01,6.24,shiller_pe_proxy,us,multpl,monthly,1919-02-01,2026-03-23 03:32:54.406941+00:00
1919-03-01,6.36,shiller_pe_proxy,us,multpl,monthly,1919-03-01,2026-03-23 03:32:54.406941+00:00
1919-04-01,6.46,shiller_pe_proxy,us,multpl,monthly,1919-04-01,2026-03-23 03:32:54.406941+00:00
1919-05-01,6.83,shiller_pe_proxy,us,multpl,monthly,1919-05-01,2026-03-23 03:32:54.406941+00:00
1919-06-01,7.02,shiller_pe_proxy,us,multpl,monthly,1919-06-01,2026-03-23 03:32:54.406941+00:00
1919-07-01,7.05,shiller_pe_proxy,us,multpl,monthly,1919-07-01,2026-03-23 03:32:54.406941+00:00
1919-08-01,6.48,shiller_pe_proxy,us,multpl,monthly,1919-08-01,2026-03-23 03:32:54.406941+00:00
1919-09-01,6.56,shiller_pe_proxy,us,multpl,monthly,1919-09-01,2026-03-23 03:32:54.406941+00:00
1919-10-01,6.79,shiller_pe_proxy,us,multpl,monthly,1919-10-01,2026-03-23 03:32:54.406941+00:00
1919-11-01,6.47,shiller_pe_proxy,us,multpl,monthly,1919-11-01,2026-03-23 03:32:54.406941+00:00
1919-12-01,6.16,shiller_pe_proxy,us,multpl,monthly,1919-12-01,2026-03-23 03:32:54.406941+00:00
1920-01-01,5.99,shiller_pe_proxy,us,multpl,monthly,1920-01-01,2026-03-23 03:32:54.406941+00:00
1920-02-01,5.46,shiller_pe_proxy,us,multpl,monthly,1920-02-01,2026-03-23 03:32:54.406941+00:00
1920-03-01,5.8,shiller_pe_proxy,us,multpl,monthly,1920-03-01,2026-03-23 03:32:54.406941+00:00
1920-04-01,5.6,shiller_pe_proxy,us,multpl,monthly,1920-04-01,2026-03-23 03:32:54.406941+00:00
1920-05-01,5.19,shiller_pe_proxy,us,multpl,monthly,1920-05-01,2026-03-23 03:32:54.406941+00:00
1920-06-01,5.04,shiller_pe_proxy,us,multpl,monthly,1920-06-01,2026-03-23 03:32:54.406941+00:00
1920-07-01,5.08,shiller_pe_proxy,us,multpl,monthly,1920-07-01,2026-03-23 03:32:54.406941+00:00
1920-08-01,5.02,shiller_pe_proxy,us,multpl,monthly,1920-08-01,2026-03-23 03:32:54.406941+00:00
1920-09-01,5.3,shiller_pe_proxy,us,multpl,monthly,1920-09-01,2026-03-23 03:32:54.406941+00:00
1920-10-01,5.35,shiller_pe_proxy,us,multpl,monthly,1920-10-01,2026-03-23 03:32:54.406941+00:00
1920-11-01,5.13,shiller_pe_proxy,us,multpl,monthly,1920-11-01,2026-03-23 03:32:54.406941+00:00
1920-12-01,4.78,shiller_pe_proxy,us,multpl,monthly,1920-12-01,2026-03-23 03:32:54.406941+00:00
1921-01-01,5.12,shiller_pe_proxy,us,multpl,monthly,1921-01-01,2026-03-23 03:32:54.406941+00:00
1921-02-01,5.27,shiller_pe_proxy,us,multpl,monthly,1921-02-01,2026-03-23 03:32:54.406941+00:00
1921-03-01,5.19,shiller_pe_proxy,us,multpl,monthly,1921-03-01,2026-03-23 03:32:54.406941+00:00
1921-04-01,5.3,shiller_pe_proxy,us,multpl,monthly,1921-04-01,2026-03-23 03:32:54.406941+00:00
1921-05-01,5.61,shiller_pe_proxy,us,multpl,monthly,1921-05-01,2026-03-23 03:32:54.406941+00:00
1921-06-01,5.22,shiller_pe_proxy,us,multpl,monthly,1921-06-01,2026-03-23 03:32:54.406941+00:00
1921-07-01,5.2,shiller_pe_proxy,us,multpl,monthly,1921-07-01,2026-03-23 03:32:54.406941+00:00
1921-08-01,5.16,shiller_pe_proxy,us,multpl,monthly,1921-08-01,2026-03-23 03:32:54.406941+00:00
1921-09-01,5.38,shiller_pe_proxy,us,multpl,monthly,1921-09-01,2026-03-23 03:32:54.406941+00:00
1921-10-01,5.48,shiller_pe_proxy,us,multpl,monthly,1921-10-01,2026-03-23 03:32:54.406941+00:00
1921-11-01,5.84,shiller_pe_proxy,us,multpl,monthly,1921-11-01,2026-03-23 03:32:54.406941+00:00
1921-12-01,6.11,shiller_pe_proxy,us,multpl,monthly,1921-12-01,2026-03-23 03:32:54.406941+00:00
1922-01-01,6.29,shiller_pe_proxy,us,multpl,monthly,1922-01-01,2026-03-23 03:32:54.406941+00:00
1922-02-01,6.46,shiller_pe_proxy,us,multpl,monthly,1922-02-01,2026-03-23 03:32:54.406941+00:00
1922-03-01,6.82,shiller_pe_proxy,us,multpl,monthly,1922-03-01,2026-03-23 03:32:54.406941+00:00
1922-04-01,7.27,shiller_pe_proxy,us,multpl,monthly,1922-04-01,2026-03-23 03:32:54.406941+00:00
1922-05-01,7.59,shiller_pe_proxy,us,multpl,monthly,1922-05-01,2026-03-23 03:32:54.406941+00:00
1922-06-01,7.56,shiller_pe_proxy,us,multpl,monthly,1922-06-01,2026-03-23 03:32:54.406941+00:00
1922-07-01,7.6,shiller_pe_proxy,us,multpl,monthly,1922-07-01,2026-03-23 03:32:54.406941+00:00
1922-08-01,8.02,shiller_pe_proxy,us,multpl,monthly,1922-08-01,2026-03-23 03:32:54.406941+00:00
1922-09-01,8.27,shiller_pe_proxy,us,multpl,monthly,1922-09-01,2026-03-23 03:32:54.406941+00:00
1922-10-01,8.43,shiller_pe_proxy,us,multpl,monthly,1922-10-01,2026-03-23 03:32:54.406941+00:00
1922-11-01,8.0,shiller_pe_proxy,us,multpl,monthly,1922-11-01,2026-03-23 03:32:54.406941+00:00
1922-12-01,7.96,shiller_pe_proxy,us,multpl,monthly,1922-12-01,2026-03-23 03:32:54.406941+00:00
1923-01-01,8.15,shiller_pe_proxy,us,multpl,monthly,1923-01-01,2026-03-23 03:32:54.406941+00:00
1923-02-01,8.53,shiller_pe_proxy,us,multpl,monthly,1923-02-01,2026-03-23 03:32:54.406941+00:00
1923-03-01,8.7,shiller_pe_proxy,us,multpl,monthly,1923-03-01,2026-03-23 03:32:54.406941+00:00
1923-04-01,8.37,shiller_pe_proxy,us,multpl,monthly,1923-04-01,2026-03-23 03:32:54.406941+00:00
1923-05-01,8.0,shiller_pe_proxy,us,multpl,monthly,1923-05-01,2026-03-23 03:32:54.406941+00:00
1923-06-01,7.67,shiller_pe_proxy,us,multpl,monthly,1923-06-01,2026-03-23 03:32:54.406941+00:00
1923-07-01,7.35,shiller_pe_proxy,us,multpl,monthly,1923-07-01,2026-03-23 03:32:54.406941+00:00
1923-08-01,7.44,shiller_pe_proxy,us,multpl,monthly,1923-08-01,2026-03-23 03:32:54.406941+00:00
1923-09-01,7.46,shiller_pe_proxy,us,multpl,monthly,1923-09-01,2026-03-23 03:32:54.406941+00:00
1923-10-01,7.32,shiller_pe_proxy,us,multpl,monthly,1923-10-01,2026-03-23 03:32:54.406941+00:00
1923-11-01,7.55,shiller_pe_proxy,us,multpl,monthly,1923-11-01,2026-03-23 03:32:54.406941+00:00
1923-12-01,7.81,shiller_pe_proxy,us,multpl,monthly,1923-12-01,2026-03-23 03:32:54.406941+00:00
1924-01-01,8.07,shiller_pe_proxy,us,multpl,monthly,1924-01-01,2026-03-23 03:32:54.406941+00:00
1924-02-01,8.16,shiller_pe_proxy,us,multpl,monthly,1924-02-01,2026-03-23 03:32:54.406941+00:00
1924-03-01,8.06,shiller_pe_proxy,us,multpl,monthly,1924-03-01,2026-03-23 03:32:54.406941+00:00
1924-04-01,7.92,shiller_pe_proxy,us,multpl,monthly,1924-04-01,2026-03-23 03:32:54.406941+00:00
1924-05-01,7.9,shiller_pe_proxy,us,multpl,monthly,1924-05-01,2026-03-23 03:32:54.406941+00:00
1924-06-01,8.05,shiller_pe_proxy,us,multpl,monthly,1924-06-01,2026-03-23 03:32:54.406941+00:00
1924-07-01,8.38,shiller_pe_proxy,us,multpl,monthly,1924-07-01,2026-03-23 03:32:54.406941+00:00
1924-08-01,8.72,shiller_pe_proxy,us,multpl,monthly,1924-08-01,2026-03-23 03:32:54.406941+00:00
1924-09-01,8.58,shiller_pe_proxy,us,multpl,monthly,1924-09-01,2026-03-23 03:32:54.406941+00:00
1924-10-01,8.42,shiller_pe_proxy,us,multpl,monthly,1924-10-01,2026-03-23 03:32:54.406941+00:00
1924-11-01,8.89,shiller_pe_proxy,us,multpl,monthly,1924-11-01,2026-03-23 03:32:54.406941+00:00
1924-12-01,9.31,shiller_pe_proxy,us,multpl,monthly,1924-12-01,2026-03-23 03:32:54.406941+00:00
1925-01-01,9.69,shiller_pe_proxy,us,multpl,monthly,1925-01-01,2026-03-23 03:32:54.406941+00:00
1925-02-01,9.83,shiller_pe_proxy,us,multpl,monthly,1925-02-01,2026-03-23 03:32:54.406941+00:00
1925-03-01,9.52,shiller_pe_proxy,us,multpl,monthly,1925-03-01,2026-03-23 03:32:54.406941+00:00
1925-04-01,9.48,shiller_pe_proxy,us,multpl,monthly,1925-04-01,2026-03-23 03:32:54.406941+00:00
1925-05-01,9.73,shiller_pe_proxy,us,multpl,monthly,1925-05-01,2026-03-23 03:32:54.406941+00:00
1925-06-01,9.8,shiller_pe_proxy,us,multpl,monthly,1925-06-01,2026-03-23 03:32:54.406941+00:00
1925-07-01,9.96,shiller_pe_proxy,us,multpl,monthly,1925-07-01,2026-03-23 03:32:54.406941+00:00
1925-08-01,10.11,shiller_pe_proxy,us,multpl,monthly,1925-08-01,2026-03-23 03:32:54.406941+00:00
1925-09-01,10.36,shiller_pe_proxy,us,multpl,monthly,1925-09-01,2026-03-23 03:32:54.406941+00:00
1925-10-01,10.72,shiller_pe_proxy,us,multpl,monthly,1925-10-01,2026-03-23 03:32:54.406941+00:00
1925-11-01,10.89,shiller_pe_proxy,us,multpl,monthly,1925-11-01,2026-03-23 03:32:54.406941+00:00
1925-12-01,11.15,shiller_pe_proxy,us,multpl,monthly,1925-12-01,2026-03-23 03:32:54.406941+00:00
1926-01-01,11.34,shiller_pe_proxy,us,multpl,monthly,1926-01-01,2026-03-23 03:32:54.406941+00:00
1926-02-01,11.39,shiller_pe_proxy,us,multpl,monthly,1926-02-01,2026-03-23 03:32:54.406941+00:00
1926-03-01,10.71,shiller_pe_proxy,us,multpl,monthly,1926-03-01,2026-03-23 03:32:54.406941+00:00
1926-04-01,10.4,shiller_pe_proxy,us,multpl,monthly,1926-04-01,2026-03-23 03:32:54.406941+00:00
1926-05-01,10.58,shiller_pe_proxy,us,multpl,monthly,1926-05-01,2026-03-23 03:32:54.406941+00:00
1926-06-01,11.2,shiller_pe_proxy,us,multpl,monthly,1926-06-01,2026-03-23 03:32:54.406941+00:00
1926-07-01,11.87,shiller_pe_proxy,us,multpl,monthly,1926-07-01,2026-03-23 03:32:54.406941+00:00
1926-08-01,12.49,shiller_pe_proxy,us,multpl,monthly,1926-08-01,2026-03-23 03:32:54.406941+00:00
1926-09-01,12.69,shiller_pe_proxy,us,multpl,monthly,1926-09-01,2026-03-23 03:32:54.406941+00:00
1926-10-01,12.43,shiller_pe_proxy,us,multpl,monthly,1926-10-01,2026-03-23 03:32:54.406941+00:00
1926-11-01,12.62,shiller_pe_proxy,us,multpl,monthly,1926-11-01,2026-03-23 03:32:54.406941+00:00
1926-12-01,13.01,shiller_pe_proxy,us,multpl,monthly,1926-12-01,2026-03-23 03:32:54.406941+00:00
1927-01-01,13.19,shiller_pe_proxy,us,multpl,monthly,1927-01-01,2026-03-23 03:32:54.406941+00:00
1927-02-01,13.63,shiller_pe_proxy,us,multpl,monthly,1927-02-01,2026-03-23 03:32:54.406941+00:00
1927-03-01,14.03,shiller_pe_proxy,us,multpl,monthly,1927-03-01,2026-03-23 03:32:54.406941+00:00
1927-04-01,14.49,shiller_pe_proxy,us,multpl,monthly,1927-04-01,2026-03-23 03:32:54.406941+00:00
1927-05-01,15.0,shiller_pe_proxy,us,multpl,monthly,1927-05-01,2026-03-23 03:32:54.406941+00:00
1927-06-01,15.12,shiller_pe_proxy,us,multpl,monthly,1927-06-01,2026-03-23 03:32:54.406941+00:00
1927-07-01,15.82,shiller_pe_proxy,us,multpl,monthly,1927-07-01,2026-03-23 03:32:54.406941+00:00
1927-08-01,16.86,shiller_pe_proxy,us,multpl,monthly,1927-08-01,2026-03-23 03:32:54.406941+00:00
1927-09-01,17.82,shiller_pe_proxy,us,multpl,monthly,1927-09-01,2026-03-23 03:32:54.406941+00:00
1927-10-01,17.54,shiller_pe_proxy,us,multpl,monthly,1927-10-01,2026-03-23 03:32:54.406941+00:00
1927-11-01,18.13,shiller_pe_proxy,us,multpl,monthly,1927-11-01,2026-03-23 03:32:54.406941+00:00
1927-12-01,18.65,shiller_pe_proxy,us,multpl,monthly,1927-12-01,2026-03-23 03:32:54.406941+00:00
1928-01-01,18.81,shiller_pe_proxy,us,multpl,monthly,1928-01-01,2026-03-23 03:32:54.406941+00:00
1928-02-01,18.87,shiller_pe_proxy,us,multpl,monthly,1928-02-01,2026-03-23 03:32:54.406941+00:00
1928-03-01,19.94,shiller_pe_proxy,us,multpl,monthly,1928-03-01,2026-03-23 03:32:54.406941+00:00
1928-04-01,21.26,shiller_pe_proxy,us,multpl,monthly,1928-04-01,2026-03-23 03:32:54.406941+00:00
1928-05-01,21.83,shiller_pe_proxy,us,multpl,monthly,1928-05-01,2026-03-23 03:32:54.406941+00:00
1928-06-01,20.91,shiller_pe_proxy,us,multpl,monthly,1928-06-01,2026-03-23 03:32:54.406941+00:00
1928-07-01,21.08,shiller_pe_proxy,us,multpl,monthly,1928-07-01,2026-03-23 03:32:54.406941+00:00
1928-08-01,21.76,shiller_pe_proxy,us,multpl,monthly,1928-08-01,2026-03-23 03:32:54.406941+00:00
1928-09-01,23.0,shiller_pe_proxy,us,multpl,monthly,1928-09-01,2026-03-23 03:32:54.406941+00:00
1928-10-01,23.58,shiller_pe_proxy,us,multpl,monthly,1928-10-01,2026-03-23 03:32:54.406941+00:00
1928-11-01,25.12,shiller_pe_proxy,us,multpl,monthly,1928-11-01,2026-03-23 03:32:54.406941+00:00
1928-12-01,25.3,shiller_pe_proxy,us,multpl,monthly,1928-12-01,2026-03-23 03:32:54.406941+00:00
1929-01-01,27.08,shiller_pe_proxy,us,multpl,monthly,1929-01-01,2026-03-23 03:32:54.406941+00:00
1929-02-01,27.13,shiller_pe_proxy,us,multpl,monthly,1929-02-01,2026-03-23 03:32:54.406941+00:00
1929-03-01,27.68,shiller_pe_proxy,us,multpl,monthly,1929-03-01,2026-03-23 03:32:54.406941+00:00
1929-04-01,27.57,shiller_pe_proxy,us,multpl,monthly,1929-04-01,2026-03-23 03:32:54.406941+00:00
1929-05-01,27.7,shiller_pe_proxy,us,multpl,monthly,1929-05-01,2026-03-23 03:32:54.406941+00:00
1929-06-01,27.94,shiller_pe_proxy,us,multpl,monthly,1929-06-01,2026-03-23 03:32:54.406941+00:00
1929-07-01,29.93,shiller_pe_proxy,us,multpl,monthly,1929-07-01,2026-03-23 03:32:54.406941+00:00
1929-08-01,31.48,shiller_pe_proxy,us,multpl,monthly,1929-08-01,2026-03-23 03:32:54.406941+00:00
1929-09-01,32.56,shiller_pe_proxy,us,multpl,monthly,1929-09-01,2026-03-23 03:32:54.406941+00:00
1929-10-01,28.96,shiller_pe_proxy,us,multpl,monthly,1929-10-01,2026-03-23 03:32:54.406941+00:00
